msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
321167,0,34,0,0,149,1,5,24,0,9,3,2015,4,2015,10,2007,30,1,2749,2719
338948,0,41,30,149,119,1,9,38,1,7,8,2015,7,2016,11,2013,333,1,1001,668
29096,0,39,30,149,149,1,5,22,0,3,8,2015,10,2015,9,2012,32,1,1107,1075
64567,0,37,30,149,149,1,4,35,0,9,12,2015,1,2016,10,2006,31,1,3374,3343
391055,0,40,30,149,149,1,10,26,0,4,2,2017,3,2017,1,2016,30,1,427,397
90184,0,27,30,149,149,1,15,38,0,9,1,2017,2,2017,9,2005,30,1,4162,4132
71914,0,40,30,149,149,1,5,30,1,9,11,2015,12,2015,2,2013,30,1,1011,981
376005,0,40,30,149,149,1,13,34,1,9,10,2016,11,2016,5,2015,30,1,557,527
361133,0,37,30,149,149,1,13,25,1,4,12,2016,1,2017,10,2015,30,1,455,425
376034,0,40,31,149,149,1,14,33,1,9,5,2015,6,2015,5,2008,30,1,2587,2557
192345,0,36,30,150,150,0,13,32,1,9,1,2016,2,2016,10,2014,30,0,479,449
127755,0,41,30,99,99,1,15,25,0,7,2,2016,3,2016,2,2013,29,1,1117,1088
258989,0,37,30,149,149,1,12,19,0,9,4,2016,5,2016,3,2015,29,1,431,402
89567,0,33,0,0,149,1,4,38,1,9,9,2015,10,2015,3,2004,31,1,4234,4203
128266,0,40,31,149,149,1,18,33,1,9,4,2015,5,2015,8,2005,30,1,3548,3518
238120,0,38,30,149,149,0,13,22,0,3,2,2017,3,2017,9,2012,30,0,1622,1592
353683,0,34,0,0,149,1,15,29,1,3,6,2015,7,2015,2,2012,31,1,1276,1245
5173,0,39,30,149,149,1,22,37,0,9,5,2015,7,2015,9,2007,41,1,2861,2820
100307,0,37,30,149,149,1,9,29,1,9,10,2016,11,2016,4,2016,30,1,214,184
117154,0,39,30,149,149,1,22,28,1,3,6,2015,8,2015,10,2012,42,1,1042,1000
112728,0,36,30,180,180,1,4,28,0,3,9,2016,11,2016,4,2012,45,1,1659,1614
185182,0,31,30,149,149,1,4,33,1,9,3,2016,5,2016,8,2011,31,1,1706,1675
323272,0,40,30,149,149,1,6,37,1,9,10,2015,11,2015,11,2014,30,1,365,335
339292,0,33,30,149,149,1,13,31,0,3,5,2016,6,2016,9,2013,30,1,1013,983
351647,0,33,30,149,149,1,5,31,0,9,11,2015,12,2015,11,2005,31,1,3706,3675
218562,0,34,30,149,149,1,5,40,1,9,12,2015,1,2016,7,2007,31,1,3114,3083
280646,0,39,30,149,149,1,5,21,1,9,9,2015,11,2015,6,2008,37,1,2687,2650
313481,0,40,30,149,149,1,5,23,1,9,8,2016,9,2016,5,2015,30,1,463,433
120001,0,41,30,99,99,1,5,27,1,7,8,2016,9,2016,2,2016,31,1,213,182
140920,0,41,30,149,149,1,12,20,1,7,4,2016,5,2016,1,2016,30,1,120,90
150898,0,41,30,149,149,1,13,32,0,7,8,2015,9,2015,10,2013,31,1,699,668
132352,0,39,30,149,149,1,13,38,1,9,7,2016,9,2016,12,2010,37,1,2086,2049
346263,0,34,30,149,149,1,17,37,0,9,7,2016,8,2016,3,2007,31,1,3455,3424
163405,0,39,30,149,149,1,11,21,0,3,1,2017,3,2017,11,2016,40,1,126,86
66504,0,37,30,149,149,1,8,27,0,9,5,2015,6,2015,5,2012,30,1,1142,1112
260847,0,37,30,149,149,1,5,30,1,9,2,2016,3,2016,7,2011,40,1,1700,1660
58241,0,39,30,149,149,1,13,28,1,9,8,2016,10,2016,10,2011,32,1,1804,1772
209474,0,41,30,99,99,1,6,24,1,7,2,2017,3,2017,1,2013,28,1,1503,1475
36490,0,41,30,149,149,1,5,24,1,7,5,2016,6,2016,4,2014,30,1,792,762
52792,0,38,30,149,149,0,12,29,1,9,7,2015,8,2015,3,2010,30,0,1973,1943
278776,0,31,30,149,149,1,6,36,0,9,9,2016,10,2016,7,2006,31,1,3760,3729
177223,0,34,30,149,149,1,15,32,1,9,10,2016,11,2016,5,2006,30,1,3857,3827
177018,0,34,30,149,149,1,8,49,1,9,12,2015,1,2016,1,2006,31,1,3674,3643
161192,0,39,30,149,149,1,13,30,1,3,10,2016,12,2016,3,2012,32,1,1715,1683
335365,0,40,30,149,149,1,13,0,0,9,11,2015,12,2015,10,2005,30,1,3696,3666
382442,0,40,30,149,149,1,13,21,0,9,1,2017,2,2017,7,2010,34,1,2393,2359
35942,0,39,30,149,149,1,15,29,1,3,11,2016,1,2017,7,2012,57,1,1659,1602
83068,0,34,30,149,149,1,8,39,1,9,1,2016,2,2016,3,2010,29,1,2182,2153
101693,0,39,30,149,149,1,22,33,0,9,12,2016,2,2017,10,2005,35,1,4121,4086
151234,0,36,30,180,180,1,13,27,1,9,2,2017,3,2017,2,2010,27,1,2569,2542
257294,0,16,30,149,149,1,15,29,1,9,9,2016,10,2016,5,2010,29,1,2346,2317
156817,0,40,30,149,149,1,10,27,1,9,1,2016,2,2016,1,2015,30,1,383,353
221099,0,40,0,0,149,1,15,33,0,3,5,2015,6,2015,4,2012,35,1,1163,1128
25191,0,40,30,149,149,1,13,37,1,3,7,2015,8,2015,5,2012,31,1,1197,1166
17292,0,39,30,149,149,1,17,24,1,9,8,2015,10,2015,10,2013,37,1,730,693
252603,0,38,30,149,149,0,5,27,1,3,1,2015,2,2015,11,2014,30,0,87,57
229896,0,39,30,149,149,1,6,22,0,3,10,2016,12,2016,9,2012,48,1,1549,1501
171683,0,31,30,149,149,1,22,31,0,9,4,2016,5,2016,11,2005,31,1,3861,3830
186531,0,39,30,149,149,1,13,25,0,9,11,2016,12,2016,4,2013,29,1,1352,1323
190170,0,41,30,149,149,1,5,23,1,7,4,2016,5,2016,10,2014,30,1,577,547
351507,0,33,30,149,149,1,5,26,1,9,11,2016,12,2016,2,2014,31,1,1043,1012
33477,0,41,30,99,99,1,12,37,1,7,8,2016,9,2016,1,2016,30,1,244,214
72859,0,37,30,149,149,1,5,25,1,9,8,2015,9,2015,2,2012,30,1,1309,1279
151959,0,31,0,0,149,1,15,36,1,9,6,2015,7,2015,3,2012,31,1,1245,1214
372083,0,34,30,149,149,1,19,44,0,9,2,2017,3,2017,10,2004,31,1,4543,4512
129323,0,40,31,149,0,1,7,25,1,3,2,2015,3,2015,8,2013,27,1,599,572
38155,0,40,30,149,149,1,13,32,0,9,2,2016,3,2016,3,2009,30,1,2543,2513
14076,0,34,30,149,149,1,18,51,0,9,5,2016,6,2016,10,2004,30,1,4271,4241
190120,0,37,30,149,149,1,13,33,1,9,2,2016,3,2016,9,2012,28,1,1285,1257
390525,0,41,30,99,99,1,22,37,1,7,7,2016,8,2016,11,2015,31,1,277,246
123421,0,39,30,149,149,1,22,25,0,9,11,2015,12,2015,7,2010,49,1,1985,1936
135924,0,39,30,149,149,1,13,21,0,9,9,2016,11,2016,12,2013,58,1,1066,1008
60529,0,39,0,0,149,1,22,30,0,9,4,2015,6,2015,8,2011,44,1,1392,1348
189150,0,41,30,149,149,1,4,30,0,7,7,2015,8,2015,2,2012,32,1,1256,1224
174143,0,34,30,149,149,1,5,30,1,9,12,2016,1,2017,12,2009,31,1,2618,2587
376580,0,36,30,180,180,1,13,19,0,9,1,2017,1,2017,12,2013,-1,0,1133,1134
43639,0,41,30,149,149,1,12,32,1,7,10,2015,11,2015,1,2012,32,1,1400,1368
54858,0,41,30,99,99,1,5,30,0,7,7,2016,8,2016,7,2010,31,1,2247,2216
41776,0,33,30,149,149,1,12,62,1,9,2,2016,3,2016,11,2008,31,1,2701,2670
321832,0,37,30,149,149,1,6,31,0,9,5,2016,6,2016,4,2010,30,1,2259,2229
306569,0,36,30,180,180,0,4,28,0,9,4,2016,5,2016,12,2009,30,0,2336,2306
276791,0,34,0,0,149,1,22,53,0,9,10,2015,11,2015,4,2006,30,1,3520,3490
136577,0,40,30,149,149,1,22,28,0,9,5,2016,6,2016,6,2014,30,1,729,699
269543,0,39,30,149,149,1,4,40,0,9,8,2015,10,2015,12,2005,33,1,3592,3559
3931,0,38,30,149,149,0,13,24,0,3,10,2015,11,2015,12,2014,30,0,329,299
54081,0,40,30,149,149,1,6,44,1,9,12,2016,1,2017,3,2013,36,1,1407,1371
184909,0,40,30,149,149,1,5,36,0,3,6,2015,7,2015,11,2012,29,1,956,927
101618,0,39,30,149,149,1,15,29,0,9,6,2015,7,2015,1,2011,17,0,1646,1629
217912,0,34,0,0,149,1,4,30,1,9,10,2015,11,2015,12,2008,30,1,2532,2502
159478,0,34,30,149,149,1,21,26,0,9,12,2015,1,2016,7,2006,31,1,3492,3461
368278,0,41,30,129,129,1,5,42,0,7,1,2015,8,2015,4,2010,192,1,1929,1737
161387,0,39,30,149,149,1,22,26,1,9,9,2015,11,2015,7,2007,54,1,3046,2992
30672,0,38,30,149,149,0,5,31,1,9,6,2015,7,2015,2,2013,30,0,902,872
117632,0,39,30,149,149,1,5,31,1,3,9,2016,11,2016,8,2014,44,1,810,766
292325,0,37,30,149,149,1,13,33,1,9,2,2017,3,2017,6,2007,30,1,3572,3542
247602,0,34,30,149,149,1,12,25,1,9,8,2016,10,2016,9,2009,31,1,2562,2531
325513,0,41,30,149,149,1,6,31,0,7,8,2015,9,2015,1,2013,31,1,972,941
202998,0,38,30,149,149,0,5,38,0,9,11,2016,1,2017,2,2009,60,0,2910,2850
88131,0,37,30,149,149,1,6,37,1,9,10,2016,11,2016,11,2013,30,1,1105,1075
367081,0,38,30,149,149,0,5,26,0,3,2,2017,3,2017,12,2012,30,0,1565,1535
279477,0,38,30,149,149,0,15,21,0,9,1,2017,2,2017,3,2016,36,0,334,298
5512,0,37,30,149,149,1,13,29,1,3,10,2015,11,2015,10,2013,30,1,755,725
18099,0,39,30,149,149,1,4,29,1,9,9,2015,11,2015,3,2008,37,1,2785,2748
180973,0,34,30,149,149,1,22,25,1,9,8,2016,9,2016,9,2006,30,1,3668,3638
284611,0,39,0,0,149,1,6,27,0,9,4,2015,6,2015,6,2011,53,1,1477,1424
378340,0,40,30,149,149,1,15,32,0,9,12,2016,1,2017,7,2014,30,1,915,885
330218,0,39,30,149,149,1,9,44,1,9,12,2015,1,2016,3,2011,41,1,1766,1725
54828,0,39,31,149,149,1,15,31,0,9,1,2015,2,2015,1,2015,30,1,32,2
131279,0,31,30,149,149,1,22,28,1,9,10,2016,11,2016,5,2006,30,1,3840,3810
49150,0,38,30,149,149,0,6,27,1,9,11,2016,12,2016,1,2006,30,0,3994,3964
71496,0,34,30,149,149,1,15,35,1,9,12,2016,1,2017,4,2007,31,1,3571,3540
76159,0,36,30,150,150,0,13,28,1,3,1,2016,3,2016,5,2012,60,0,1406,1346
370206,0,31,30,149,149,1,22,51,1,9,1,2016,2,2016,2,2012,29,1,1466,1437
16130,0,39,30,149,149,1,22,30,1,9,12,2016,2,2017,7,2009,48,1,2773,2725
122080,0,40,30,149,149,1,14,22,1,3,2,2016,3,2016,3,2014,28,1,743,715
221885,0,14,30,149,149,1,13,67,1,9,8,2016,9,2016,12,2005,30,1,3934,3904
322567,0,38,30,149,149,0,6,21,1,3,8,2015,9,2015,4,2013,30,0,880,850
325324,0,37,31,149,149,1,4,29,0,9,4,2015,5,2015,1,2008,30,1,2679,2649
177552,0,41,30,149,119,1,5,23,0,7,7,2015,8,2015,1,2012,32,1,1305,1273
132618,0,36,30,180,180,1,6,29,1,9,11,2016,12,2016,8,2006,29,1,3757,3728
3554,0,41,30,149,149,1,5,22,1,7,11,2015,12,2015,2,2012,31,1,1398,1367
268145,0,34,30,149,149,1,5,66,1,9,6,2016,7,2016,1,2005,31,1,4201,4170
200504,0,41,30,99,99,1,6,22,1,7,10,2016,11,2016,8,2015,36,1,462,426
297810,0,33,30,149,149,1,17,35,1,9,12,2015,1,2016,2,2006,31,1,3626,3595
290691,0,40,30,149,149,1,4,50,1,9,9,2016,10,2016,6,2011,29,1,1946,1917
148574,0,41,30,129,129,1,10,27,1,7,12,2016,1,2017,1,2012,32,1,1829,1797
264236,0,34,30,149,149,1,6,35,1,9,4,2016,5,2016,8,2005,31,1,3950,3919
245629,0,37,31,149,149,1,4,37,1,9,4,2015,5,2015,10,2007,30,1,2779,2749
366562,0,41,0,0,149,1,5,37,0,7,4,2015,5,2015,4,2015,29,1,29,0
140892,0,34,30,149,149,1,10,25,1,9,4,2016,5,2016,11,2008,31,1,2744,2713
276088,0,37,30,149,149,1,13,41,1,3,1,2016,2,2016,3,2012,31,1,1409,1378
227052,0,41,30,149,149,1,6,22,1,7,2,2016,3,2016,10,2013,29,1,881,852
294836,0,33,30,149,149,1,8,22,1,9,11,2015,12,2015,7,2006,31,1,3454,3423
313985,0,40,30,149,149,1,4,45,0,9,9,2016,10,2016,5,2013,31,1,1253,1222
322032,0,32,195,894,894,0,4,25,1,9,2,2016,8,2016,8,2011,198,0,1833,1635
380043,0,34,30,149,149,1,21,30,0,9,5,2016,6,2016,3,2005,30,1,4130,4100
367367,0,37,30,149,149,1,22,30,0,9,8,2015,9,2015,2,2005,31,1,3847,3816
128028,0,39,30,149,149,1,5,23,0,3,10,2016,12,2016,12,2011,58,1,1833,1775
203839,0,29,30,180,180,1,1,25,0,3,1,2017,2,2017,12,2016,31,1,64,33
189610,0,31,30,149,149,1,13,26,0,9,11,2015,12,2015,2,2011,31,1,1772,1741
43894,0,40,30,149,149,1,6,30,0,9,1,2017,2,2017,4,2013,32,1,1421,1389
8637,0,40,30,149,149,1,22,37,1,3,12,2015,1,2016,12,2012,30,1,1127,1097
167953,0,39,30,149,149,1,13,26,0,3,1,2016,3,2016,12,2012,51,1,1192,1141
124346,0,40,31,149,149,1,13,32,1,9,2,2015,3,2015,12,2006,27,1,3006,2979
87849,0,40,31,149,149,1,8,27,1,3,4,2015,5,2015,9,2013,29,1,584,555
281596,0,39,30,149,149,1,14,23,1,9,9,2015,11,2015,6,2007,39,1,3062,3023
157943,0,41,30,149,149,1,9,42,1,7,4,2016,5,2016,12,2011,30,1,1618,1588
288430,0,41,30,149,149,1,6,21,1,7,2,2015,3,2015,9,2013,28,1,539,511
26313,0,40,30,149,149,1,14,41,1,9,2,2016,2,2016,9,2009,28,1,2352,2324
231730,0,40,0,0,149,1,5,43,1,9,5,2015,6,2015,6,2007,31,1,2916,2885
151013,0,34,30,149,149,1,5,50,1,9,5,2016,6,2016,12,2005,30,1,3837,3807
116957,0,38,30,149,149,0,22,27,0,3,3,2016,4,2016,12,2012,34,0,1220,1186
247548,0,39,30,149,149,1,11,22,0,3,1,2016,3,2016,3,2013,57,1,1110,1053
52423,0,39,30,149,149,1,13,20,0,9,3,2016,5,2016,3,2016,33,1,33,0
217454,0,14,30,149,149,1,21,53,1,9,2,2016,3,2016,12,2005,31,1,3747,3716
318849,0,37,30,149,149,1,17,27,0,3,2,2017,3,2017,7,2015,27,1,621,594
81425,0,41,30,149,149,1,5,20,0,7,11,2015,12,2015,12,2014,31,1,367,336
389146,0,37,30,149,149,1,22,44,1,9,1,2016,2,2016,7,2010,31,1,2039,2008
307842,0,41,30,149,149,1,5,20,1,7,12,2016,12,2016,4,2015,0,0,602,602
71345,0,41,30,149,149,1,15,27,0,7,9,2015,10,2015,10,2011,31,1,1442,1411
373599,0,39,30,149,149,1,13,32,1,9,1,2016,3,2016,6,2007,36,1,3188,3152
59754,0,40,31,149,149,1,14,57,1,9,1,2015,2,2015,11,2011,32,1,1197,1165
154807,0,37,30,149,149,1,13,23,0,3,12,2016,1,2017,12,2012,37,1,1507,1470
288119,0,39,30,149,149,1,14,34,1,9,1,2017,3,2017,11,2006,38,1,3773,3735
269351,0,40,30,149,149,1,15,38,1,9,9,2016,10,2016,12,2012,29,1,1384,1355
182685,0,39,31,149,149,1,22,27,1,3,2,2015,4,2015,7,2014,32,1,274,242
128921,0,37,31,149,149,1,22,63,1,9,1,2015,2,2015,12,2013,32,1,427,395
335676,0,40,30,149,149,1,5,34,0,9,3,2016,4,2016,4,2013,30,1,1082,1052
49541,0,40,30,149,149,1,4,42,1,9,10,2015,10,2015,4,2012,2,0,1281,1279
27683,0,41,30,99,99,1,17,21,1,7,11,2016,12,2016,4,2014,30,1,991,961
110082,0,37,30,149,149,1,13,26,0,9,8,2016,9,2016,4,2010,30,1,2348,2318
69432,0,31,0,0,149,1,18,32,0,9,10,2015,11,2015,2,2013,30,1,1015,985
195384,0,34,30,149,149,1,13,49,0,9,2,2017,3,2017,2,2006,31,1,4068,4037
318239,0,37,30,149,149,1,18,25,1,9,1,2016,2,2016,2,2008,30,1,2923,2893
253721,0,41,30,99,99,1,22,27,0,7,8,2016,9,2016,6,2013,31,1,1192,1161
219572,0,41,30,149,149,1,22,24,0,7,1,2015,2,2015,12,2013,28,1,426,398
180460,0,39,30,149,149,1,22,33,0,9,10,2016,12,2016,6,2008,48,1,3122,3074
185422,0,34,30,149,149,1,5,51,0,9,10,2016,11,2016,7,2007,30,1,3426,3396
294103,0,39,30,149,149,1,15,45,0,9,12,2016,2,2017,10,2005,42,1,4131,4089
136599,0,34,0,0,149,1,13,34,1,9,7,2015,8,2015,1,2008,31,1,2773,2742
299271,0,38,30,149,149,0,4,23,1,9,4,2015,5,2015,5,2007,30,0,2906,2876
367425,0,34,0,0,149,1,15,49,1,9,8,2015,9,2015,10,2004,30,1,4003,3973
270932,0,41,30,129,129,1,22,30,0,7,9,2015,10,2015,1,2011,31,1,1734,1703
363383,0,31,30,149,149,1,13,25,1,9,7,2016,8,2016,8,2008,31,1,2924,2893
51341,0,36,30,180,180,0,1,31,1,4,12,2016,1,2017,11,2016,30,0,51,21
128658,0,41,30,149,149,1,5,32,1,7,3,2015,1,2016,9,2012,307,1,1229,922
151083,0,40,30,149,149,1,5,41,1,9,7,2015,8,2015,2,2013,31,1,911,880
72367,0,40,30,149,149,1,17,31,1,3,8,2015,9,2015,9,2014,30,1,371,341
381377,0,40,30,149,149,1,13,45,1,9,7,2015,8,2015,6,2010,30,1,1883,1853
273720,0,38,30,149,149,0,5,18,0,9,8,2016,9,2016,2,2011,30,0,2050,2020
128619,0,40,30,149,149,1,13,27,1,3,7,2016,8,2016,4,2012,55,1,1594,1539
10052,0,41,30,129,129,1,22,38,0,7,12,2015,1,2016,4,2011,32,1,1736,1704
222097,0,37,30,149,149,1,5,34,0,9,6,2015,7,2015,3,2010,30,1,1951,1921
352457,0,40,31,149,149,1,5,29,0,9,3,2015,4,2015,5,2008,30,1,2548,2518
26498,0,40,30,149,149,1,5,27,1,3,11,2016,12,2016,1,2015,29,1,679,650
280643,0,40,30,149,149,1,13,33,1,3,4,2016,5,2016,8,2015,29,1,273,244
307919,0,41,30,129,129,1,6,24,0,7,10,2015,11,2015,5,2015,31,1,167,136
167476,0,41,30,149,149,1,22,21,0,7,4,2015,5,2015,3,2015,30,1,61,31
14518,0,33,30,149,149,1,7,46,0,9,2,2017,3,2017,3,2007,31,1,3660,3629
148767,0,40,30,149,149,1,13,26,1,9,7,2015,8,2015,8,2013,30,1,710,680
33601,0,37,30,149,149,1,5,21,1,9,11,2015,12,2015,1,2012,30,1,1433,1403
356735,0,33,30,149,149,1,21,27,1,9,1,2017,2,2017,2,2007,28,1,3658,3630
286893,0,38,30,149,149,0,13,20,1,9,5,2015,6,2015,5,2014,30,0,416,386
212129,0,40,30,149,149,1,13,30,1,9,11,2016,11,2016,3,2015,4,0,586,582
251137,0,37,30,149,149,1,5,23,1,9,2,2016,3,2016,10,2013,30,1,870,840
255945,0,37,31,149,149,1,13,23,0,9,2,2015,3,2015,8,2008,28,1,2383,2355
17025,0,37,30,149,149,1,13,25,1,9,11,2015,12,2015,8,2006,41,1,3428,3387
14353,0,29,30,180,180,0,22,17,1,3,11,2016,12,2016,11,2012,30,0,1495,1465
157079,0,41,30,99,99,1,14,48,0,7,9,2016,10,2016,1,2015,30,1,635,605
148056,0,38,30,149,149,0,5,26,0,3,2,2015,4,2015,1,2015,60,0,86,26
214191,0,41,30,129,129,1,5,21,1,7,2,2017,3,2017,12,2010,28,1,2292,2264
93134,0,34,30,149,149,1,13,30,1,9,11,2016,12,2016,10,2014,31,1,795,764
148359,0,40,30,149,149,1,13,22,0,9,7,2015,8,2015,7,2013,31,1,738,707
377989,0,39,31,149,149,1,4,29,1,9,2,2015,4,2015,4,2004,59,1,4027,3968
352713,0,39,30,149,149,1,13,40,0,9,8,2016,10,2016,3,2011,39,1,2024,1985
99842,0,41,30,99,99,1,15,23,0,7,12,2016,1,2017,10,2014,31,1,839,808
129260,0,40,30,149,149,1,15,35,1,9,11,2015,12,2015,4,2011,29,1,1705,1676
246773,0,41,30,99,99,1,4,45,0,7,1,2017,2,2017,1,2012,31,1,1852,1821
48389,0,38,30,149,149,0,22,24,1,7,10,2015,11,2015,1,2014,31,0,669,638
229846,0,40,30,149,149,1,15,40,1,9,2,2016,3,2016,7,2004,28,1,4250,4222
43630,0,41,30,149,149,1,13,24,1,7,9,2015,7,2016,2,2013,303,1,1244,941
87976,0,40,30,149,149,1,4,22,1,3,1,2017,2,2017,4,2014,36,1,1043,1007
315946,0,28,30,150,150,0,22,20,0,9,1,2017,2,2017,9,2014,30,0,894,864
319845,0,41,30,129,129,1,5,35,1,7,1,2016,2,2016,1,2011,32,1,1857,1825
12789,0,37,30,149,149,1,5,23,1,9,2,2016,3,2016,3,2011,29,1,1837,1808
53931,0,31,30,149,149,1,13,22,1,9,12,2016,1,2017,1,2010,31,1,2580,2549
332703,0,41,30,129,129,1,6,30,1,7,3,2016,4,2016,12,2010,32,1,1951,1919
49919,0,40,30,149,149,1,15,28,1,3,6,2016,7,2016,6,2015,29,1,375,346
307988,0,37,30,149,149,1,22,36,1,9,7,2016,8,2016,8,2006,33,1,3647,3614
116575,0,39,31,149,149,1,5,20,1,9,3,2015,5,2015,5,2012,32,1,1074,1042
218158,0,41,30,149,149,1,5,29,1,7,9,2016,10,2016,3,2015,30,1,579,549
324906,0,39,30,149,149,1,15,26,1,9,1,2017,3,2017,6,2007,44,1,3565,3521
178843,0,36,30,180,180,0,5,28,0,7,6,2016,7,2016,12,2011,30,0,1674,1644
30024,0,41,30,99,99,1,4,57,0,7,2,2017,3,2017,2,2016,28,1,393,365
156397,0,37,31,149,149,1,22,44,0,3,2,2015,3,2015,12,2011,29,1,1174,1145
390976,0,41,30,99,99,1,14,22,1,7,2,2016,3,2016,3,2014,29,1,721,692
183269,0,41,30,149,149,1,4,41,1,7,1,2015,11,2015,6,2013,306,1,884,578
12972,0,40,31,149,149,1,6,26,0,3,2,2015,3,2015,11,2013,26,0,501,475
295967,0,40,31,149,149,1,22,29,1,9,2,2015,3,2015,10,2005,27,1,3443,3416
155776,0,36,30,180,180,1,3,26,1,3,12,2016,12,2016,10,2013,-1,0,1167,1168
374830,0,37,30,149,149,1,6,36,1,9,1,2017,2,2017,5,2008,31,1,3175,3144
271450,0,36,30,180,180,1,1,0,1,3,1,2017,2,2017,3,2015,28,1,719,691
267248,0,29,30,180,180,0,5,17,0,3,12,2016,1,2017,4,2015,30,0,627,597
144699,0,41,30,99,99,1,5,22,0,7,10,2016,11,2016,7,2013,31,1,1218,1187
219289,0,30,30,149,149,1,5,18,0,4,10,2016,11,2016,1,2016,30,1,307,277
80463,0,41,30,149,149,1,14,40,1,7,10,2016,11,2016,9,2014,31,1,791,760
223012,0,39,30,149,149,1,4,35,0,9,9,2015,11,2015,4,2006,40,1,3481,3441
247309,0,40,30,149,149,1,22,24,0,3,12,2015,1,2016,2,2015,30,1,322,292
354202,0,36,30,150,150,0,18,33,0,9,10,2015,11,2015,8,2009,30,0,2287,2257
230839,0,40,30,149,149,1,13,18,1,7,7,2016,8,2016,9,2013,30,1,1059,1029
244691,0,37,30,149,149,1,22,35,1,9,11,2015,12,2015,4,2004,29,1,4251,4222
305554,0,36,30,180,180,0,22,26,1,3,9,2016,10,2016,10,2014,30,0,732,702
185430,0,34,30,149,149,1,13,34,0,9,2,2017,3,2017,12,2012,31,1,1552,1521
138919,0,41,30,149,149,1,20,33,1,7,4,2015,5,2015,4,2014,30,1,394,364
44077,0,38,30,149,149,0,6,23,0,9,3,2016,4,2016,8,2015,30,0,238,208
194498,0,39,30,149,149,1,18,38,0,9,12,2016,2,2017,10,2005,39,1,4126,4087
140658,0,37,31,149,149,1,4,31,1,9,4,2015,6,2015,1,2009,60,1,2341,2281
294883,0,40,30,149,149,1,6,46,0,9,9,2016,11,2016,1,2011,36,1,2119,2083
39470,0,41,30,129,129,1,13,33,1,7,11,2016,1,2017,8,2010,32,1,2345,2313
301502,0,37,30,149,149,1,4,42,0,9,7,2015,8,2015,3,2007,31,1,3068,3037
206610,0,36,30,180,180,0,13,0,1,4,9,2016,10,2016,8,2016,32,0,68,36
185436,0,39,0,0,149,1,4,46,0,9,4,2015,6,2015,11,2006,42,1,3144,3102
264584,0,33,0,0,149,1,13,28,1,9,7,2015,8,2015,3,2008,31,1,2710,2679
369083,0,34,30,149,149,1,9,28,1,9,2,2017,3,2017,6,2008,31,1,3207,3176
273199,0,41,30,149,149,1,15,50,0,7,7,2015,8,2015,5,2012,31,1,1184,1153
378197,0,37,30,149,149,1,13,24,0,9,1,2017,2,2017,7,2010,30,1,2405,2375
2153,0,29,30,180,180,0,13,23,1,3,12,2016,1,2017,1,2016,30,0,347,317
126394,0,31,30,149,149,1,13,28,0,9,11,2016,12,2016,8,2006,31,1,3797,3766
6142,0,40,30,149,149,1,5,52,1,3,1,2017,2,2017,5,2015,30,1,658,628
342233,0,34,30,149,149,1,18,34,0,9,11,2015,12,2015,12,2012,31,1,1109,1078
348972,0,37,30,149,149,1,5,52,0,9,2,2017,3,2017,10,2015,27,1,532,505
242576,0,41,30,99,99,1,10,27,0,7,12,2016,1,2017,3,2011,31,1,2148,2117
88316,0,41,30,149,149,1,5,23,0,7,6,2016,7,2016,11,2011,31,1,1688,1657
23733,0,41,30,129,129,1,15,30,0,7,12,2015,1,2016,6,2011,32,1,1675,1643
350534,0,41,30,149,149,1,1,0,1,7,3,2016,4,2016,11,2010,32,1,1975,1943
192086,0,30,30,149,149,1,11,0,0,9,3,2016,4,2016,6,2005,30,1,3953,3923
141869,0,34,30,149,149,1,12,53,1,9,1,2016,2,2016,9,2007,29,1,3074,3045
205946,0,39,30,149,149,1,11,34,1,9,10,2016,12,2016,5,2011,45,1,2049,2004
326537,0,40,30,149,149,1,21,0,1,3,2,2016,3,2016,8,2014,28,1,559,531
299915,0,33,30,149,149,1,5,42,0,9,2,2017,3,2017,10,2005,31,1,4175,4144
49874,0,41,30,149,149,1,18,27,0,7,6,2016,7,2016,6,2015,30,1,395,365
67233,0,31,30,149,149,1,13,52,1,3,6,2016,7,2016,5,2014,31,1,814,783
23142,0,41,30,149,149,1,1,25,1,7,7,2016,8,2016,1,2013,34,1,1318,1284
313564,0,40,30,149,149,1,18,39,1,3,6,2016,7,2016,10,2013,29,1,986,957
329732,0,34,30,149,149,1,6,55,0,9,6,2016,7,2016,7,2009,31,1,2568,2537
139083,0,39,30,149,149,1,5,24,1,3,12,2015,1,2016,3,2013,41,1,1044,1003
320645,0,41,30,129,129,1,4,32,1,7,10,2015,11,2015,3,2014,31,1,607,576
196343,0,41,30,129,129,1,15,38,0,7,12,2015,1,2016,2,2011,31,1,1788,1757
332290,0,39,30,149,149,1,18,22,0,9,6,2015,8,2015,5,2007,39,1,3002,2963
1658,0,31,30,149,149,1,4,26,1,9,9,2016,10,2016,2,2011,31,1,2093,2062
120502,0,34,30,149,149,1,4,40,1,9,2,2017,3,2017,10,2005,31,1,4191,4160
286447,0,40,30,149,149,1,7,47,0,9,2,2016,3,2016,1,2016,28,1,73,45
