msno,is_churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,city,bd,gender,registered_via,trans_month,trans_year,expire_month,expire_year,registration_month,registration_year,membership_duration,autorenew_._not_cancel,registration_duration,reg_mem_duration
354812,0,41,30,149,149,1,15,29,1,7,10,2015,11,2015,2,2012,32,1,1369,1337
173,0,39,30,149,149,1,15,30,1,9,7,2016,9,2016,1,2008,41,1,3150,3109
178116,0,36,30,180,180,0,4,30,0,9,12,2016,1,2017,11,2012,36,0,1510,1474
202497,0,31,30,149,149,1,14,26,0,9,10,2016,11,2016,9,2005,30,1,4091,4061
338307,0,36,30,150,150,0,22,20,0,9,4,2016,5,2016,3,2014,30,0,772,742
100813,0,31,0,0,149,1,5,37,0,9,3,2015,4,2015,3,2005,30,1,3693,3663
95765,0,36,30,180,180,1,12,26,0,9,12,2016,1,2017,7,2007,30,1,3474,3444
260343,0,41,30,149,149,1,4,19,0,7,11,2016,12,2016,7,2013,30,1,1248,1218
309619,0,29,30,180,180,0,6,17,0,4,10,2016,11,2016,10,2016,30,0,34,4
240508,0,40,31,149,149,1,15,38,0,9,3,2015,4,2015,9,2005,31,1,3475,3444
165650,0,38,30,149,149,0,4,19,0,3,7,2015,8,2015,12,2013,30,0,598,568
198485,0,41,0,0,149,1,5,48,0,7,4,2015,5,2015,7,2013,30,1,667,637
189125,0,33,30,149,149,1,15,31,1,9,7,2016,8,2016,6,2008,31,1,2996,2965
220140,0,40,30,149,149,1,21,19,0,9,1,2016,3,2016,3,2012,36,1,1442,1406
210921,0,39,30,149,149,1,3,23,1,3,10,2016,12,2016,10,2014,32,1,776,744
299507,0,39,30,149,149,1,13,36,0,9,1,2017,3,2017,2,2007,38,1,3669,3631
119120,0,41,30,99,99,1,12,35,0,7,8,2016,9,2016,6,2013,31,1,1170,1139
121212,0,31,30,149,149,1,4,30,1,9,6,2016,7,2016,9,2013,31,1,1045,1014
252953,0,41,30,129,129,1,15,38,1,7,1,2017,3,2017,2,2014,58,1,1136,1078
357759,0,31,30,149,149,1,8,46,0,9,6,2016,7,2016,6,2007,31,1,3329,3298
126752,0,37,30,149,149,1,6,30,0,9,1,2016,2,2016,6,2007,31,1,3171,3140
136045,0,41,30,149,149,1,11,35,1,7,1,2017,2,2017,10,2013,28,1,1246,1218
306630,1,33,30,149,149,1,13,25,1,9,6,2016,7,2016,12,2008,31,1,2773,2742
387851,1,38,30,149,149,0,13,25,0,9,11,2015,12,2015,1,2006,30,0,3611,3581
114128,1,41,30,129,129,1,13,56,0,7,6,2016,7,2016,5,2010,31,1,2253,2222
178407,1,41,30,129,129,1,12,25,1,7,7,2015,12,2015,11,2010,149,1,1882,1733
251855,1,35,7,0,0,0,22,23,0,3,10,2016,11,2016,1,2012,7,0,1751,1744
367252,1,36,30,180,180,1,14,26,0,9,12,2016,2,2017,10,2005,33,1,4141,4108
182829,1,16,30,149,149,1,13,31,1,9,2,2017,2,2017,1,2017,0,0,34,34
275119,1,39,0,0,149,1,15,26,0,9,4,2015,6,2015,8,2012,43,1,1034,991
298912,1,41,30,99,99,1,6,37,1,7,3,2016,4,2016,1,2016,31,1,90,59
349286,1,36,30,180,180,0,1,36,0,3,5,2016,6,2016,10,2015,30,0,265,235
326735,1,41,30,149,149,1,4,24,0,7,8,2015,6,2016,8,2013,304,1,1037,733
15988,1,41,30,99,99,1,14,43,0,7,1,2017,2,2017,1,2016,31,1,396,365
229536,1,36,30,180,180,0,1,23,0,3,6,2016,7,2016,3,2016,30,0,125,95
180617,1,37,30,149,149,1,13,24,0,9,11,2016,12,2016,1,2016,29,1,336,307
248624,1,28,30,150,150,0,14,22,0,9,2,2017,3,2017,1,2015,32,0,787,755
337347,1,28,30,150,150,0,22,21,1,9,7,2015,8,2015,10,2007,30,0,2883,2853
119133,1,36,30,180,180,0,1,36,1,4,8,2016,9,2016,8,2016,30,0,34,4
337496,1,36,30,150,150,0,15,26,0,9,5,2015,6,2015,8,2007,30,0,2880,2850
216497,1,40,30,149,149,1,22,27,1,3,4,2016,5,2016,10,2014,29,1,554,525
224785,1,38,30,149,149,0,6,21,1,4,8,2016,9,2016,5,2016,30,0,112,82
116207,1,39,30,149,149,1,11,18,1,3,7,2016,9,2016,2,2012,39,1,1656,1617
56162,1,32,180,536,536,0,6,26,1,9,8,2015,2,2016,3,2009,180,0,2540,2360
176317,1,38,7,0,0,0,11,41,1,9,7,2016,12,2016,12,2006,140,0,3653,3513
77729,1,39,0,0,149,1,5,52,0,9,4,2015,6,2015,2,2005,42,1,3779,3737
163873,1,36,30,180,180,0,11,28,0,3,9,2016,10,2016,3,2013,30,0,1287,1257
152509,1,36,30,180,180,0,5,30,0,9,1,2017,2,2017,6,2008,30,0,3175,3145
191368,1,31,195,894,894,0,13,35,0,9,1,2015,7,2015,2,2005,194,0,3809,3615
176016,1,38,30,149,149,0,5,22,0,3,3,2016,4,2016,3,2015,30,0,391,361
84147,1,41,30,149,149,1,4,33,1,7,10,2015,11,2015,11,2013,31,1,719,688
56866,1,41,30,129,129,1,4,31,1,7,12,2015,1,2016,11,2012,31,1,1161,1130
325593,1,29,30,180,180,0,1,41,0,3,8,2016,9,2016,7,2016,37,0,67,30
210509,1,38,30,149,149,0,4,20,1,4,10,2016,11,2016,10,2016,30,0,36,6
179082,1,39,30,149,149,1,6,37,1,9,6,2015,8,2015,11,2010,42,1,1724,1682
334037,1,39,30,149,149,1,15,19,0,9,12,2016,2,2017,1,2011,46,1,2221,2175
147131,1,41,30,149,149,1,14,29,0,7,3,2015,1,2016,12,2013,304,1,758,454
207940,1,38,30,149,149,0,15,22,0,9,2,2016,3,2016,8,2012,30,0,1305,1275
177100,1,38,30,149,149,0,13,20,1,9,11,2015,12,2015,9,2008,32,0,2635,2603
278503,1,36,30,150,150,0,5,26,1,3,10,2015,11,2015,6,2013,30,0,875,845
199473,1,38,30,149,149,0,15,21,1,9,12,2015,1,2016,4,2009,30,0,2475,2445
263840,1,36,30,180,180,0,5,24,1,9,1,2017,2,2017,1,2010,30,0,2589,2559
302926,1,40,30,149,149,1,13,30,1,9,6,2016,7,2016,4,2009,29,1,2654,2625
284743,1,38,30,149,149,0,14,27,0,4,5,2016,6,2016,12,2015,30,0,192,162
224606,1,38,30,149,149,0,10,24,1,9,9,2015,10,2015,4,2007,30,0,3102,3072
305243,1,38,30,149,149,0,5,20,0,9,10,2016,11,2016,1,2013,30,0,1415,1385
238656,1,39,30,149,149,1,5,41,0,3,9,2016,11,2016,7,2016,36,1,112,76
281250,1,41,30,129,129,1,14,42,1,7,4,2015,7,2016,4,2010,457,1,2280,1823
80522,1,38,195,894,894,0,21,21,1,7,8,2016,2,2017,5,2014,195,0,1006,811
323278,1,38,30,149,149,0,1,19,1,9,9,2016,10,2016,6,2014,30,0,852,822
232643,1,29,30,180,180,0,4,26,1,3,12,2016,1,2017,12,2016,32,0,33,1
102130,1,40,30,149,149,1,13,28,1,7,4,2016,5,2016,3,2013,30,1,1148,1118
126024,1,34,30,149,149,1,13,39,0,9,3,2016,5,2016,5,2012,58,1,1476,1418
75008,1,40,30,149,149,1,13,31,1,9,12,2015,1,2016,12,2011,30,1,1507,1477
149842,1,41,30,129,129,1,13,23,0,7,11,2015,2,2017,6,2014,456,1,1000,544
213844,1,36,30,180,180,0,22,27,0,9,1,2017,2,2017,5,2013,30,0,1357,1327
376333,1,39,30,149,149,1,15,31,1,7,12,2016,2,2017,8,2015,49,1,539,490
177270,1,34,0,0,149,1,13,61,1,9,9,2015,10,2015,8,2011,31,1,1537,1506
5519,1,37,30,149,149,1,6,29,0,9,8,2015,9,2015,2,2009,31,1,2400,2369
86234,1,36,30,150,150,0,1,0,0,3,2,2016,3,2016,9,2014,30,0,572,542
168950,1,39,30,149,149,1,13,25,1,9,8,2016,10,2016,4,2011,53,1,2024,1971
1167,1,28,30,150,150,0,13,21,1,9,4,2016,5,2016,11,2011,30,0,1671,1641
338324,1,36,30,180,180,0,13,35,0,9,1,2017,2,2017,7,2009,31,0,2785,2754
165122,1,38,30,149,149,0,22,20,1,9,6,2015,7,2015,7,2013,30,0,746,716
242742,1,38,30,149,149,0,15,19,0,4,8,2016,9,2016,11,2015,31,0,309,278
322468,1,36,30,180,180,0,18,21,1,9,12,2016,1,2017,8,2014,30,0,882,852
34441,1,34,30,149,149,1,18,26,1,9,12,2016,1,2017,8,2005,31,1,4194,4163
140593,1,41,30,149,149,1,4,28,0,7,10,2016,11,2016,2,2014,31,1,1003,972
24404,1,41,30,149,149,1,5,32,1,7,12,2015,4,2016,1,2011,123,0,1929,1806
322146,1,41,30,149,149,1,14,21,1,9,4,2015,5,2015,5,2014,30,1,366,336
38838,1,6,410,1788,1788,0,4,29,0,9,7,2015,9,2016,4,2011,413,0,1971,1558
280034,1,30,30,129,129,1,22,39,1,3,10,2016,11,2016,7,2015,30,1,480,450
205068,1,41,30,149,149,1,6,41,0,7,9,2015,12,2016,7,2013,457,1,1248,791
272132,1,39,31,149,149,1,22,27,1,9,1,2015,3,2015,3,2012,37,1,1079,1042
82695,1,40,30,149,149,1,5,22,0,4,8,2016,9,2016,5,2016,33,1,129,96
258252,1,38,30,149,149,0,14,20,0,9,7,2016,8,2016,7,2015,30,0,403,373
15470,1,41,30,149,149,1,4,31,1,7,1,2015,2,2015,11,2014,31,1,91,60
4627,1,40,30,149,149,1,4,20,1,9,8,2016,9,2016,2,2015,36,1,557,521
214017,1,40,30,149,149,1,6,26,1,3,12,2016,1,2017,1,2015,30,1,721,691
137354,1,38,30,149,149,0,13,21,1,9,9,2015,10,2015,1,2014,30,0,623,593
168003,1,39,31,149,149,1,15,25,1,9,3,2015,5,2015,10,2009,53,1,2038,1985
154858,1,38,30,149,149,0,22,22,0,3,7,2016,8,2016,9,2013,30,0,1063,1033
26477,1,38,30,149,149,0,12,27,0,3,7,2016,8,2016,9,2012,30,0,1417,1387
137950,1,41,30,149,149,1,7,15,0,7,5,2016,6,2016,5,2016,32,1,32,0
202439,1,38,30,149,149,0,14,21,0,3,1,2017,2,2017,8,2015,30,0,535,505
305208,1,38,0,0,894,0,4,39,1,9,5,2015,11,2015,9,2014,195,0,423,228
188697,1,41,30,149,149,1,13,29,1,7,3,2016,5,2016,2,2012,57,1,1569,1512
316629,1,38,30,149,149,0,1,19,0,4,8,2016,9,2016,6,2016,30,0,89,59
194107,1,32,410,1788,1788,0,14,38,0,9,12,2015,2,2017,11,2014,410,0,825,415
377556,1,40,30,149,149,1,5,33,1,9,9,2015,9,2015,7,2014,29,1,432,403
91468,1,41,30,149,119,1,1,21,0,7,2,2015,1,2017,10,2013,694,1,1182,488
184314,1,38,30,149,149,0,5,18,0,9,12,2016,1,2017,4,2013,30,0,1350,1320
68622,1,39,30,149,149,1,5,33,0,9,1,2017,2,2017,1,2007,24,0,3695,3671
329005,1,40,31,149,149,1,6,27,0,9,2,2015,3,2015,6,2014,27,1,260,233
155632,1,38,30,149,149,0,6,27,0,9,1,2017,2,2017,11,2005,30,0,4104,4074
84490,1,38,30,149,149,0,13,20,0,9,10,2016,11,2016,2,2009,30,0,2825,2795
189114,1,39,31,149,149,1,13,27,1,9,3,2015,4,2015,7,2010,34,0,1751,1717
145274,1,41,30,99,99,1,1,19,0,7,1,2017,2,2017,7,2013,31,1,1312,1281
5519,1,37,0,0,149,1,6,29,0,9,5,2015,6,2015,2,2009,31,1,2308,2277
197222,1,38,30,149,149,0,22,18,1,3,2,2015,3,2015,2,2013,30,0,772,742
364981,1,38,10,0,0,0,6,23,1,4,2,2016,4,2016,2,2016,40,0,40,0
52788,1,38,30,149,149,0,4,20,1,3,2,2016,3,2016,6,2014,30,0,625,595
10772,1,29,30,180,180,0,5,21,0,3,8,2016,9,2016,2,2015,30,0,584,554
373658,1,41,30,99,99,1,15,32,1,7,6,2016,7,2016,12,2015,30,1,212,182
7000,1,33,30,149,149,1,5,27,1,9,6,2016,8,2016,10,2015,32,1,302,270
172567,1,40,30,149,149,1,12,24,0,9,12,2016,1,2017,2,2008,30,1,3252,3222
124732,1,38,30,149,149,0,22,22,1,9,1,2016,2,2016,5,2014,30,0,661,631
102714,1,38,30,149,149,0,4,20,1,3,2,2015,3,2015,12,2012,30,0,839,809
65588,1,37,31,149,149,1,6,29,1,9,4,2015,5,2015,11,2006,29,1,3101,3072
103371,1,40,30,149,149,1,5,52,1,9,9,2016,10,2016,12,2011,30,1,1755,1725
99791,1,40,30,149,149,1,14,25,1,9,3,2016,5,2016,1,2015,51,1,487,436
350832,1,38,30,149,149,0,4,26,1,3,8,2016,9,2016,8,2012,31,0,1467,1436
164677,1,36,30,180,180,0,22,61,1,9,11,2016,12,2016,7,2007,30,0,3416,3386
379978,1,38,30,149,149,0,18,27,0,3,12,2015,1,2016,8,2013,30,0,869,839
4047,1,39,31,149,149,1,13,31,1,9,2,2015,4,2015,6,2010,61,1,1768,1707
374294,1,38,30,149,149,0,5,21,0,3,12,2015,2,2016,8,2014,60,0,569,509
44469,1,39,30,149,149,1,15,23,1,9,7,2015,9,2015,8,2008,36,1,2572,2536
214809,1,37,31,149,149,1,5,26,1,9,3,2015,4,2015,8,2012,33,1,975,942
254560,1,39,30,149,149,1,5,30,0,9,1,2016,3,2016,8,2012,42,1,1310,1268
10005,1,38,195,894,894,0,13,19,0,3,7,2016,2,2017,8,2013,195,0,1285,1090
260890,1,41,30,149,149,1,14,19,1,7,3,2015,4,2015,6,2014,31,1,304,273
154778,1,40,30,149,0,1,14,25,0,9,11,2015,12,2015,8,2007,29,1,3036,3007
314176,1,36,30,180,180,1,13,26,0,9,12,2016,1,2017,8,2013,30,1,1248,1218
238133,1,17,180,0,0,0,5,26,1,9,3,2015,4,2015,2,2006,7,0,3320,3313
234724,1,41,30,99,99,1,14,26,1,7,6,2016,7,2016,1,2016,30,1,182,152
62138,1,38,30,149,149,0,4,23,1,9,1,2016,2,2016,2,2015,40,0,380,340
219560,1,39,30,149,149,1,13,28,1,9,1,2016,3,2016,8,2011,55,1,1673,1618
52125,1,38,30,149,149,0,13,28,1,3,1,2016,2,2016,6,2012,31,0,1348,1317
120007,1,23,30,149,149,1,13,49,1,9,6,2016,7,2016,12,2012,31,1,1309,1278
347020,1,40,30,149,149,1,15,25,1,9,9,2015,10,2015,8,2012,30,1,1156,1126
341070,1,40,30,149,149,1,6,26,1,3,6,2016,5,2016,9,2015,-2,0,247,249
291421,1,36,30,180,180,0,15,31,0,9,4,2016,5,2016,1,2009,30,0,2676,2646
143362,1,39,30,149,149,1,5,52,0,9,1,2017,3,2017,12,2005,34,1,4088,4054
198951,1,31,30,149,149,1,22,31,0,7,9,2016,10,2016,5,2012,31,1,1642,1611
173860,1,38,30,149,149,0,5,26,0,9,1,2015,2,2015,1,2011,30,0,1499,1469
338427,1,37,31,149,149,1,14,26,1,9,3,2015,5,2015,6,2011,61,1,1431,1370
243930,1,40,31,149,149,1,13,22,1,9,4,2015,5,2015,8,2011,33,1,1364,1331
6946,1,38,30,149,149,0,6,16,1,9,11,2015,12,2015,1,2011,30,0,1796,1766
329957,1,39,30,149,149,1,7,25,1,3,9,2015,11,2015,11,2012,32,1,1079,1047
205496,1,36,30,180,180,1,15,25,1,3,9,2016,10,2016,11,2013,29,1,1063,1034
229765,1,38,30,149,149,0,5,22,1,9,7,2016,8,2016,7,2013,30,0,1115,1085
276949,1,32,90,298,298,0,22,25,0,4,8,2016,11,2016,8,2016,90,0,105,15
289804,1,40,30,149,149,1,5,18,0,9,7,2015,8,2015,2,2011,31,1,1649,1618
166109,1,41,30,149,119,1,12,19,1,7,7,2015,9,2016,7,2013,408,1,1159,751
91495,1,38,30,149,149,0,4,20,1,3,8,2016,9,2016,8,2013,30,0,1125,1095
94059,1,39,30,149,149,1,6,27,0,9,8,2015,10,2015,2,2013,52,1,971,919
242547,1,37,30,149,149,1,4,28,0,9,10,2016,11,2016,7,2013,30,1,1221,1191
51585,1,38,30,149,149,0,5,27,0,3,6,2016,7,2016,10,2013,30,0,1009,979
54890,1,38,30,149,149,0,4,23,0,9,6,2015,7,2015,7,2013,30,0,737,707
51202,1,36,30,180,180,0,13,31,1,9,4,2016,5,2016,3,2007,30,0,3362,3332
231042,1,37,30,149,149,1,6,41,1,9,10,2016,11,2016,4,2008,30,1,3155,3125
145500,1,36,30,150,150,0,5,27,1,3,1,2016,3,2016,4,2015,32,0,312,280
200427,1,38,30,149,149,0,8,18,0,4,1,2017,2,2017,4,2016,30,0,323,293
207558,1,32,195,894,894,0,13,50,0,9,1,2016,7,2016,2,2006,198,0,3821,3623
127241,1,41,30,149,119,1,4,23,1,7,1,2015,5,2015,3,2013,123,1,769,646
48287,1,41,30,149,149,1,6,33,1,7,10,2015,9,2016,12,2011,336,1,1708,1372
386771,1,41,30,99,99,1,4,34,1,7,1,2016,2,2016,9,2015,31,1,152,121
3231,1,38,30,149,149,0,11,19,0,9,12,2015,1,2016,8,2014,30,0,523,493
98071,1,32,410,1788,1788,0,12,35,1,3,10,2015,11,2016,11,2012,410,0,1445,1035
355433,1,38,30,149,149,0,7,0,0,9,1,2017,2,2017,2,2014,32,0,1101,1069
128885,1,36,30,180,180,0,22,21,1,3,9,2016,10,2016,8,2013,30,0,1148,1118
328090,1,36,30,180,180,0,22,22,1,3,10,2016,2,2017,1,2014,111,0,1102,991
275778,1,38,30,149,149,0,13,22,0,9,6,2015,7,2015,3,2015,36,0,122,86
221308,1,41,30,149,119,1,5,41,0,7,7,2015,8,2015,3,2011,32,1,1611,1579
258902,1,40,30,149,149,1,12,26,1,3,8,2015,9,2015,11,2012,30,1,1025,995
115315,1,38,360,1200,1200,0,4,27,0,9,1,2015,1,2016,1,2013,360,0,1100,740
112948,1,34,30,149,149,1,13,0,1,9,3,2016,4,2016,3,2005,30,1,4049,4019
18565,1,41,30,149,149,1,4,24,1,7,12,2015,8,2013,8,2013,-860,0,0,860
95205,1,38,30,149,149,0,5,27,1,9,12,2015,1,2016,11,2012,36,0,1156,1120
11043,1,38,30,149,149,0,4,21,1,9,2,2017,3,2017,10,2013,34,0,1262,1228
385686,1,38,30,149,149,0,3,22,1,9,3,2015,4,2015,3,2015,30,0,31,1
243691,1,39,30,149,149,1,4,30,0,9,1,2017,2,2017,4,2007,9,0,3574,3565
171536,1,38,30,149,149,0,4,28,1,9,12,2015,1,2016,12,2015,33,0,33,0
223192,1,33,0,0,149,1,13,33,1,3,7,2015,8,2015,12,2012,31,1,997,966
359645,1,36,30,180,180,0,11,20,1,4,2,2017,3,2017,10,2016,33,0,164,131
228733,1,39,31,149,149,1,6,30,1,9,2,2015,4,2015,6,2012,54,1,1037,983
6125,1,30,30,129,129,1,5,34,1,3,11,2016,12,2016,3,2014,29,1,999,970
143901,1,41,30,99,99,1,13,31,0,7,1,2017,2,2017,12,2012,31,1,1521,1490
183704,1,33,0,0,149,1,15,26,1,9,9,2015,10,2015,12,2006,31,1,3237,3206
317078,1,41,30,99,99,1,18,23,1,7,7,2016,8,2016,9,2013,31,1,1066,1035
289698,1,41,30,129,129,1,5,28,1,7,9,2016,10,2016,12,2013,30,1,1032,1002
241910,1,41,30,149,149,1,13,0,1,7,4,2015,10,2015,7,2013,181,1,819,638
381256,1,32,180,699,699,0,11,0,0,9,7,2016,1,2017,8,2004,183,0,4559,4376
282145,1,29,30,180,180,0,12,24,0,4,12,2016,1,2017,11,2015,30,0,429,399
107331,1,40,30,149,149,1,14,21,0,9,12,2015,1,2016,5,2015,30,1,245,215
238494,1,38,30,149,149,0,13,27,0,3,7,2015,8,2015,5,2015,30,0,100,70
100553,1,39,30,149,149,1,13,51,1,9,6,2015,8,2015,8,2005,60,1,3675,3615
345844,1,38,30,149,149,0,21,17,0,9,2,2017,3,2017,1,2015,31,0,797,766
275654,1,41,30,99,99,1,13,35,1,7,1,2017,2,2017,7,2011,31,1,2027,1996
107915,1,36,30,180,180,0,5,49,0,9,1,2017,2,2017,2,2010,30,0,2567,2537
63015,1,40,30,149,149,1,5,17,1,9,8,2016,9,2016,10,2014,36,1,685,649
173860,1,38,30,149,149,0,5,26,0,9,3,2015,4,2015,1,2011,30,0,1561,1531
328062,1,39,30,149,149,1,14,24,0,9,9,2015,11,2015,7,2013,41,1,853,812
132096,1,38,30,149,149,0,13,22,1,3,4,2015,5,2015,6,2014,30,0,332,302
220997,1,41,30,129,129,1,5,24,1,7,5,2016,6,2016,10,2012,31,1,1338,1307
334209,1,41,30,149,149,1,14,38,0,7,11,2015,1,2017,2,2011,424,1,2167,1743
322146,1,41,30,149,149,1,14,21,1,9,10,2015,11,2015,5,2014,31,1,550,519
373591,1,39,31,149,149,1,22,67,1,9,1,2015,3,2015,10,2011,42,1,1257,1215
53018,1,40,30,149,149,1,5,30,0,9,6,2015,7,2015,6,2011,34,1,1500,1466
170716,1,38,30,149,149,0,13,19,0,9,8,2015,9,2015,5,2009,30,0,2316,2286
297797,1,41,30,129,129,1,13,35,1,7,3,2015,8,2015,5,2010,155,1,1919,1764
354579,1,33,0,0,149,1,15,27,1,3,10,2015,11,2015,2,2013,30,1,1009,979
90797,1,36,30,180,180,0,5,29,0,3,12,2016,1,2017,11,2016,30,0,73,43
184750,1,40,30,149,149,1,22,41,1,9,6,2015,7,2015,1,2010,29,1,2016,1987
62803,1,41,30,149,149,1,13,43,0,7,7,2016,8,2016,9,2010,32,1,2148,2116
214071,1,36,30,150,150,0,5,22,0,9,2,2016,3,2016,2,2015,30,0,385,355
74003,1,38,30,149,149,0,13,23,0,3,1,2016,2,2016,9,2015,30,0,151,121
115391,1,38,30,149,149,0,4,22,1,9,4,2016,5,2016,12,2014,37,0,507,470
32077,1,29,30,180,180,0,5,50,1,9,7,2016,8,2016,5,2008,30,0,3029,2999
23100,1,40,30,149,149,1,11,41,0,9,10,2015,11,2015,9,2014,31,1,399,368
230622,1,32,180,536,536,0,13,28,0,9,6,2015,12,2015,5,2012,183,0,1315,1132
318110,1,39,31,149,149,1,5,45,1,3,3,2015,5,2015,4,2013,43,1,767,724
173996,1,33,30,149,149,1,14,39,0,9,8,2016,10,2016,11,2011,31,1,1796,1765
121779,1,38,30,149,149,0,5,20,1,9,11,2015,12,2015,11,2014,31,0,391,360
251611,1,38,30,149,149,0,13,30,1,3,7,2015,8,2015,10,2014,30,0,280,250
279882,1,40,31,149,149,1,21,31,0,9,2,2015,3,2015,5,2010,27,1,1748,1721
349917,1,41,30,149,149,1,5,23,0,7,2,2016,3,2016,12,2015,29,1,91,62
6710,1,41,30,149,149,1,22,31,0,7,7,2015,8,2015,7,2011,32,1,1492,1460
346551,1,41,30,99,99,1,4,26,0,7,9,2016,10,2016,1,2016,30,1,274,244
250937,1,39,31,149,149,1,6,30,0,3,2,2015,4,2015,3,2013,55,1,769,714
198592,1,38,30,149,149,0,5,32,0,3,9,2016,10,2016,7,2016,30,0,94,64
59787,1,40,31,149,149,1,18,29,1,3,3,2015,4,2015,1,2014,30,1,463,433
11821,1,39,30,149,149,1,11,23,1,3,12,2016,2,2017,9,2013,41,1,1256,1215
328399,1,41,30,129,129,1,13,33,0,7,3,2016,4,2016,10,2010,32,1,2009,1977
188342,1,41,30,129,129,1,18,30,1,7,2,2015,3,2015,4,2011,29,1,1430,1401
34915,1,40,30,149,149,1,5,36,1,9,10,2015,11,2015,11,2005,30,1,3661,3631
258568,1,38,30,149,149,0,13,19,0,9,5,2016,7,2016,1,2015,57,0,527,470
157265,1,38,30,149,149,0,1,20,0,3,1,2016,2,2016,9,2015,30,0,160,130
157923,1,20,100,480,480,0,15,22,1,9,3,2016,7,2016,1,2014,100,0,890,790
340029,1,40,30,149,149,1,4,27,1,3,11,2016,12,2016,9,2013,30,1,1185,1155
371813,1,36,30,180,180,0,6,18,0,3,12,2016,1,2017,3,2014,30,0,1025,995
380739,1,38,90,447,447,0,14,37,1,9,10,2015,5,2016,6,2008,207,0,2892,2685
32547,1,29,30,180,180,0,13,20,1,9,12,2016,1,2017,11,2010,30,0,2255,2225
360311,1,38,0,0,149,0,1,20,1,3,5,2015,6,2015,10,2014,30,0,230,200
175465,1,36,30,180,180,0,5,57,0,9,11,2016,12,2016,9,2010,30,0,2279,2249
261002,1,38,30,149,149,0,5,21,1,3,5,2015,6,2015,3,2012,30,0,1177,1147
375261,1,41,30,149,149,1,5,21,1,7,2,2016,3,2016,2,2012,30,1,1490,1460
301272,1,38,30,149,149,0,8,25,1,9,10,2016,11,2016,5,2007,30,0,3464,3434
87466,1,40,30,149,149,1,13,32,1,9,2,2017,3,2017,10,2010,33,1,2332,2299
271079,1,38,7,0,0,0,13,24,0,3,7,2016,1,2017,6,2012,187,0,1682,1495
364896,1,38,30,149,149,0,14,19,0,9,9,2016,10,2016,11,2015,30,0,326,296
361071,1,37,30,149,149,1,5,27,0,9,1,2016,2,2016,8,2015,31,1,184,153
62597,1,40,30,149,149,1,5,49,1,9,7,2016,8,2016,2,2015,30,1,544,514
206928,1,20,100,480,480,0,4,21,1,3,10,2016,2,2017,1,2013,105,0,1498,1393
49868,1,38,30,149,149,0,15,23,1,3,1,2017,2,2017,3,2016,30,0,327,297
21272,1,41,30,149,149,1,13,32,1,7,1,2015,6,2016,8,2012,520,1,1395,875
372108,1,29,30,180,180,0,12,19,0,4,2,2017,3,2017,10,2016,36,0,139,103
140620,1,29,30,180,180,0,22,19,0,3,6,2016,7,2016,5,2015,30,0,413,383
209992,1,38,360,1200,1200,0,13,30,1,9,1,2016,2,2017,12,2014,398,0,787,389
241248,1,39,30,149,149,1,15,31,0,9,11,2016,1,2017,2,2014,43,1,1065,1022
287461,1,41,30,149,149,1,13,29,0,7,12,2015,12,2015,10,2011,0,0,1548,1548
42873,1,38,30,149,149,0,13,46,0,3,1,2015,2,2015,4,2012,33,0,1033,1000
150591,1,38,30,149,149,0,14,21,1,3,2,2015,3,2015,10,2014,30,0,140,110
93288,1,38,30,149,149,0,6,35,1,3,6,2016,7,2016,2,2014,30,0,873,843
256488,1,41,30,149,149,1,13,41,1,7,2,2016,2,2016,8,2010,0,0,2010,2010
355103,1,41,30,99,99,1,5,26,0,7,1,2017,3,2017,2,2013,37,0,1469,1432
131031,1,38,30,149,149,0,13,23,0,9,10,2016,11,2016,1,2014,30,0,1063,1033
380754,1,36,30,150,150,0,14,61,1,3,1,2016,2,2016,9,2012,30,0,1235,1205
116525,1,38,30,149,149,0,13,23,1,9,3,2015,4,2015,12,2014,36,0,122,86
366097,1,39,30,149,149,1,15,26,0,9,1,2017,3,2017,3,2014,48,1,1096,1048
228258,1,36,30,180,180,0,13,23,1,9,8,2016,9,2016,3,2012,30,0,1642,1612
295621,1,38,30,149,149,0,13,19,1,4,1,2017,2,2017,11,2015,33,0,456,423
141158,1,37,30,149,149,1,13,27,1,9,9,2015,10,2015,9,2012,30,1,1109,1079
322830,1,38,30,149,149,0,3,19,1,9,6,2016,8,2016,6,2014,60,0,793,733
359043,1,38,30,149,149,0,21,22,0,3,8,2015,9,2015,10,2014,30,0,358,328
86272,1,38,30,149,149,0,15,21,1,3,2,2016,3,2016,6,2015,30,0,256,226
122313,1,36,30,180,180,0,22,23,0,3,12,2016,1,2017,9,2016,30,0,127,97
211540,1,38,120,477,477,0,11,27,1,9,10,2016,2,2017,3,2009,120,0,2898,2778
346517,1,40,30,149,149,1,1,23,0,9,7,2015,8,2015,3,2008,35,1,2710,2675
348589,1,38,30,149,149,0,13,18,1,3,10,2016,11,2016,8,2014,30,0,825,795
292006,1,40,30,149,149,1,5,41,1,9,2,2016,3,2016,7,2013,29,1,974,945
362007,1,40,30,149,149,1,11,31,0,9,9,2016,10,2016,4,2009,35,1,2743,2708
57135,1,41,30,99,99,1,6,36,0,7,3,2016,4,2016,1,2012,30,1,1544,1514
249949,1,32,410,1788,1788,0,5,30,1,9,1,2016,2,2017,11,2014,414,0,824,410
